Nombre de catálogo,Nombre de categoría,Nombre de artículo,Descripción de artículo,Artículo - Unidad de medida principal,Artículo - Permite stock,Estado de artículo,PK_PZASTARIMA,PZAS/PAQUETE
EMP STRETCH,ACCESORIOS-S,MICROM,MICROMETRO,PIEZA,Y,Activo,,1
EMP STRETCH,ACCESORIOS-S,MPC,MANGO DE PLASTICO PARA 5 PULGADAS,PIEZA,Y,Activo,,1
EMP STRETCH,ACCESORIOS-S,PTC,KIT PARA PRUEBAS PELICULA,PIEZA,Y,Activo,,1
EMP STRETCH,ACCESORIOS-S,PTC-MICROM,MICROMETRO - Film Gauge,PIEZA,Y,Activo,,1
EMP STRETCH,ACCESORIOS-S,PTC-PATO,PATO - Film Knife,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA10DO,10 80 5000 AUTOMATICA,PIEZA,Y,Activo,175,1
EMP STRETCH,AUTOMÁTICA,STA18BD,18 20 1230 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA19CM,19 70 4250  AUTOMATICA,PIEZA,Y,Activo,90,1
EMP STRETCH,AUTOMÁTICA,STA19COR,19 70 5000 AUTOMATICA,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA19EM,19 90 4000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA2055O,19 55 5000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA2065LL,20 65 3600 AUTOMÁTICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STA20AM,20 50 4000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20AO,20 50 5000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20AO-PZ,STA20AO-PZ 20 50 5000 AUTOMATICA PAQUETE CON 1 PZ,PIEZA,Y,Activo,,
EMP STRETCH,AUTOMÁTICA,STA20AR,20 50 6000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BL1,20 80 2000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BL2,20 80 2200  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BL5,19.7 60 3050 AUTOMÁTICA,PIEZA,Y,Activo,108,1
EMP STRETCH,AUTOMÁTICA,STA20BL8,20 80 2200 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BL8P,20 80 2000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BLL,20 60 4000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20BW,20 60 3300 AUTOMATICA,PIEZA,Y,Activo,90,1
EMP STRETCH,AUTOMÁTICA,STA20CM,20 70 4000 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STA20CM1,20 70 3500 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20CO,20 70 5000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20CQ,20 71 6000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20CX1,20 70 20394 PARA PREESTIRAR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20DL3,20 80 2300 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20DL4,20 80 2500 AUTOMATICA,PIEZA,Y,Activo,75,1
EMP STRETCH,AUTOMÁTICA,STA20DN,20 80 4500 AUTOMATICA,PIEZA,Y,Activo,75,1
EMP STRETCH,AUTOMÁTICA,STA20DN-PZ,STA20DN-PZ 20 80 4500 AUTOMATICA PAQUETE CON 1 PZ,PIEZA,Y,Activo,,
EMP STRETCH,AUTOMÁTICA,STA20DN1,20 80 4500  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20DNE,20 70 5000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20DO,20 80 5000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20ELL,20 90 3400  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA20LUCC1,19.7 57 8000 AUTOMATICA AMARILLO,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA20LUCC2,19.7 57 8000 AUTOMATICA NEGRA,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA20LUCC3,19.7 57 8000 AUTOMATICA AZUL,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA20LUCC6,19.7 57 8000 AUTOMATICA VERDE,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA20ML9B,19.7 63 2910 AUTOMÁTICA,PIEZA,Y,Activo,126,1
EMP STRETCH,AUTOMÁTICA,STA20MT,"20 63 7500 /16 micras x 19""x 7500 ft",PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA30ALL6,30 50 3600 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STA30AO,30 50 5000 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STA30DM,30 80 4000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA30DO,30 80 5000 AUTOMATICA,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA30EM,30 80 4500  AUTOMATICA,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STA30MT,"30 63 7500 /16 micras x 29""x 7500 ft",PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA,STA5DM,5 80 4100  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STA5EL,5 90 2000  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAB20AO,20 50 5000  AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STAB20AR,20 50 6000 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STAB20BL2,20 80 2200  AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAB20CM,20 70 4000 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STAB20DK,20 80 1900 AUTOMATICA,PIEZA,Y,Activo,126,1
EMP STRETCH,AUTOMÁTICA,STAB20DL3,20 80 2300 AUTOMATICA,PIEZA,Y,Activo,126,1
EMP STRETCH,AUTOMÁTICA,STAB20DN,20 80 4500  AUTOMATICA,PIEZA,Y,Activo,46,1
EMP STRETCH,AUTOMÁTICA,STAB30AO,30 50 5000  AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STABE20AO,20 50 5000 AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA,STAE20BL3,20 60 3500 AUTOMATICO,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STAE20BN,20 60 4500 AUTOMATICO,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA,STAK20CO,20 70 5000 AUTOMATICA,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA,STAM20AO,20 50 5000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAM20AR,20 50 6000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAM20CM,20 70 4000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAM20DN,20 80 4500 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STAM30AO,30 50 5000 AUTOMATICA,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA,STI20LOI,20 55 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STA2051OPLT,20 51 5000 - AUTOMATICO AR NACIONAL,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STA20DPG,20 80 3190 - AUTOMATICA AR NACIONAL,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STA20EKRONOS,20 90 4000 - AUTOMATICA AR NACIONAL,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STA29DOFE,29 80 5000 - AUTOMATICA AR NACIONAL,PIEZA,Y,Activo,,
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STA30FMOPLT,30 100 4000 - AUTOMATICA AR NACIONAL,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STAB2051OPLT,20 51 4000  AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STAB20DPG,STAB20DPG,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STE19MTR,"19 63 7,500 PRIME AR",PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STE20DOR,"20 80 5,000 PRIME AR",PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI18XVPLT,18 30 18550  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI1963TPLT,19 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI19MTI,19 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI19MTR,19 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2031Z2UAR,20 31 12000  AUTOMATICA UAR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2041TPLT,20 41 7500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2041UUAR,20 41 9000  AUTOMATICA UAR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2041ZUAR,20 41 11000  AUTOMATICA UAR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2051MPLT,20 51 4000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2051OPLT,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2051OUAR,20 51 5000  AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2051XPLT,20 51 20000 - AUTOMATICO AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DOI,20 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DOP,20 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DOPLT,20 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DOR,20 80 5000  AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DWC,20 80 3190 AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DWPLT,20 80 3190 AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20DWR,20 80 3150 AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20JX3C, 19.7 45 10000 Automatico AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20JX4C, 19.7 45 8000 Automatico AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20KOI,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20KOP,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20KOR,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20KUC, 19.7 51 8000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20MOCC2,20 63 5000 AUTOMATICA AR COLOR NEGRO,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI20MTP,19 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2951QPLT,29 51 6000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI2963TPLT,29 63 7500 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI29EOC, 29.3 90 5000 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI29EOR, 29.3 90 5000 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI29MTE,29 63 7500 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI29MTI,29 63 7500 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI29MTP,29 63 7500 AUTOMATICA AR,PIEZA,Y,Activo,16,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI3041TPLT,30 41 7500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI3041TUAR,30 41 7500  AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI3041ZUAR,30 41 11000  AUTOMATICA UAR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI3045QUAR,30 45 6500  AUTOMATICA UAR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI3051OPLT,30 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,36,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30COPLT,30 70 5000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30DOI,30 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30DOPLT,30 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30HTP,30 40 7500 AUTOMATICA UAR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30KQC,30 51 6500 AUTOMATICO AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI30LOP,30 55 5000 AUTOMATICO AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI39MSC,39 63 7000 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI40DNPLT,40 80 4500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STI40DRPLT,40 80 6500  AUTOMATICA AR,PIEZA,Y,Activo,16,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIB2051OPLT,20 51 5000  AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIB30DOPLT,30 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC2041UUAR,20 41 9000  AUTOMATICA UAR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC2041ZUAR,20 41 11000  AUTOMATICA UAR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC2963TPLT,29 63 7500 AUTOMATICA AR,PIEZA,Y,Activo,20,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC3045QUAR,30 45 6500  AUTOMATICA UAR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC3051OPLT,30 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIC30DOPLT,30 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STII2051OPLT,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,60,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STII20DOPLT,20 80 5000 AUTOMATICA AR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM1963TPLT,19 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM2041UUAR,20 41 9000  AUTOMATICA UAR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM2041ZUAR,20 41 11000  AUTOMATICA UAR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM2051OPLT,20 51 5000 AUTOMATICA AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM2051OUAR,20 51 5000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM20DOPLT,20 80 5000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM2963TPLT,29 63 7500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM3051OPLT,30 51 5000  AUTOMATICA AR,PIEZA,Y,Activo,36,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM30DOPLT,30 80 5000  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIM40DRPLT,40 80 6500  AUTOMATICA AR,PIEZA,Y,Activo,,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIMP2051OPLT,20 51 5000 AUTOMATICA AR PRIME,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIMP20DOPLT,20 80 5000 PRIME AR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STIMP30DOPLT,30 80 5000 PRIME AR,PIEZA,Y,Activo,25,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STU20IU1I,20 41 9000  AUTOMATICA UAR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STU20IZI,20 41 11000  AUTOMATICA UAR,PIEZA,Y,Activo,40,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STU20IZP,20 41 11000 AUTOMATICA UAR,PIEZA,Y,Activo,32,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STU20KOR,20 51 5000  AUTOMATICA UAR,PIEZA,Y,Activo,50,1
EMP STRETCH,AUTOMÁTICA ALTO RENDIMIENTO,STU30JQI,30 45 6500  AUTOMATICA UAR,PIEZA,Y,Activo,25,1
EMP STRETCH,JUMBO,STA18HZ7R,"18 40 30,100 JUMBO PARA REEMBOBINAR",PIEZA,Y,Activo,,1
EMP STRETCH,JUMBO,STA20BU.,AUTOMATICO 20 60 8000,PIEZA,Y,Activo,,1
EMP STRETCH,JUMBO,STA20DZ1,20 80 17332 PARA PREESTIRAR,PIEZA,Y,Activo,,1
EMP STRETCH,JUMBO,STAJ18BT,18 60 7400 JUMBO AUTOMATICA,PIEZA,Y,Activo,60,1
EMP STRETCH,JUMBO,STAJB20BX2,20 60 22000 STRETCH JUMBO AUTOMATICO,PIEZA,Y,Activo,18,1
EMP STRETCH,JUMBO,STAJD2063Z6,20 63 18000 STRETCH JUMBO AUTOMATICO PARA PRE ESTIRAR,PIEZA,Y,Activo,27,1
EMP STRETCH,JUMBO,STAJK2067Z5,20 67 19000 STRETCH JUMBO AUTOMATICO,PIEZA,Y,Activo,18,1
EMP STRETCH,JUMBO,STAJM18XX5,18 30 25750 STRETCH JUMBO AUTOMATICO,PIEZA,Y,Activo,18,1
EMP STRETCH,JUMBO,STAJT20BY2,18 60 14000 STRETCH JUMBO AUTOMATICO PARA PRE ESTIRAR,PIEZA,Y,Activo,18,1
EMP STRETCH,JUMBO,STM18AR,18 50 6000 JUMBO,PIEZA,Y,Activo,60,4
EMP STRETCH,JUMBO,STM18BZ1,18 60 17500 JUMBO,PIEZA,Y,Activo,400,1
EMP STRETCH,JUMBO,STM18BZ3,STRETCH JUMBO 18 60 16000,PIEZA,Y,Activo,24,1
EMP STRETCH,JUMBO,STM18BZ4,18 60 17000 MANUAL,PIEZA,Y,Activo,12,1
EMP STRETCH,JUMBO,STM20BY1,STRETCH JUMBO 20 60 13500,PIEZA,Y,Activo,18,1
EMP STRETCH,JUMBO,STM20BZ2,20 60 12000 MANUAL,PIEZA,Y,Activo,12,1
EMP STRETCH,JUMBO,STMJ18BX2,18 60 16000 JUMBO MANUAL,PIEZA,Y,Activo,16,1
EMP STRETCH,JUMBO,STMJ20DY2,20 80 14000 JUMBO MANUAL,PIEZA,Y,Activo,16,1
EMP STRETCH,JUMBO,STMJK18BX,18 60 20000 STRETCH JUMBO MANUAL,PIEZA,Y,Activo,,1
EMP STRETCH,MACROPERFORADO,STPM16XD,16 30 1200 PREESTIRADO MACROPERFORADO,PIEZA,Y,Activo,240,4
EMP STRETCH,MACROPERFORADO,STPM16XD-PQ4,STPM16XD-PQ4 16 30 1200 PREESTIRADO MACROPERFORADO PAQUETE CON 4 PZS,PAQUETE,Y,Activo,,
EMP STRETCH,MACROPERFORADO,STPM16XD-PZ,STPM16XD-PZ 16 30 1200 PREESTIRADO MACROPERFORADO,PIEZA,Y,Activo,240,
EMP STRETCH,MANUAL,STA18BD-PQ4-USA,18 60 1200 PAQUETE DE 4 PIEZAS,PAQUETE,Y,Activo,,1
EMP STRETCH,MANUAL,STA18BD-PZ-USA,18 60 1200 PIEZA INDIVIDUAL,PIEZA,Y,Activo,,1
EMP STRETCH,MANUAL,STM10AL,10 50 2000 MANUAL,PIEZA,Y,Activo,512,1
EMP STRETCH,MANUAL,STM10DE,10 80 1300 MANUAL,PIEZA,Y,Activo,512,4
EMP STRETCH,MANUAL,STM10ME,10 63 1300 MANUAL,PIEZA,Y,Activo,280,4
EMP STRETCH,MANUAL,STM12CG,12 70 1500  MANUAL,PIEZA,Y,Activo,,1
EMP STRETCH,MANUAL,STM17.5BY,17.5 60 13000  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM17AA,17 50 800  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM17BB,17 60 1000  MANUAL,PIEZA,Y,Activo,400,4
EMP STRETCH,MANUAL,STM1840G,18 40 1500  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18A7DC,18 50 700 MANUAL,PIEZA,Y,Activo,500,4
EMP STRETCH,MANUAL,STM18AA,18 50 800 MANUAL,PIEZA,Y,Activo,500,4
EMP STRETCH,MANUAL,STM18AA-MTS,18 50 800  MANUAL,METRO LINEAL,Y,Activo,,1
EMP STRETCH,MANUAL,STM18AA-PQ4,STM18AA-PQ 18 50 800 MANUAL PAQUETE CON 4 PZS,PAQUETE,Y,Activo,,
EMP STRETCH,MANUAL,STM18AA-PZ,STM18AA-PZ 18 50 800 MANUAL PAQUETE CON 1 PZ,PIEZA,Y,Activo,,
EMP STRETCH,MANUAL,STM18AA5,18 50 900 MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18AA5W,18 50 600  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18AA5WT1,18 50 600  MANUAL TARA LIGERA,PIEZA,Y,Activo,500,4
EMP STRETCH,MANUAL,STM18AAW,18 50 800  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18AAZ,18 50 950  MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18AB,18 50 1000 MANUAL,PIEZA,Y,Activo,500,4
EMP STRETCH,MANUAL,STM18ABW,18 50 1000 MANUAL WALMART,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18ABW2,18 50 1000 MANUAL WALMART,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18ABZ,18 60 1000 MANUAL,PIEZA,Y,Activo,,4
EMP STRETCH,MANUAL,STM18ABc,18 50 1000 MANUAL CON CAJA,PIEZA,Y,Activo,360,4
EMP STRETCH,MANUAL,STM18AD,18 50 1200 MANUAL,PIEZA,Y,Activo,360,4
EMP STRETCH,MANUAL,STM18AE,18 50 1300 STRTECH MANUAL,PIEZA,Y,Activo,360,4
EMP STRETCH,MANUAL,STM18AG,18 50 1500  MANUAL,PIEZA,Y,Activo,320,4
EMP STRETCH,MANUAL,STM18B7DC,18 60 700 MANUAL,PIEZA,Y,Activo,500,4
EMP STRETCH,MANUAL,STM18BB,18 60 1000 MANUAL,PIEZA,Y,Activo,400,4
EMP STRETCH,MANUAL,STM18BB-PQ4,STM18BB-PQ 18 60 1000 MANUAL PAQUETE CON 4 PZS,PAQUETE,Y,Activo,,
EMP STRETCH,MANUAL,STM18BB1,18 60 1000  MANUAL,PIEZA,Y,Activo,400,4
EMP STRETCH,MANUAL,STM18BB2,18 50 1150 MANUAL,PIEZA,Y,Activo,,4
